,ItemID,ItemName,CurrentValue,LastUpdated,LowValue,LowSeenDate,HighValue,HighSeenDate,Override,Taxed,Bottleneck,Mat1Qty,Mat1,Mat2Qty,Mat2,Mat3Qty,Mat3,Mat4Qty,Mat4,Mat5Qty,Mat5,Mat6Qty,Mat6,ProductionMultiplier,CritChance,CritProduct,Experience,ProductionTime,Source,MatGroup,Tag,Description
1728,53703,White Wagon Badge,569860,2018/05/13,569860,,569860,,,Yes,No,3,Pure Zinc Crystal,2,Flax Fabric,8,Black Stone Powder,,,,,,,1,,,,,Workshop,,,
1729,53704,Farm Wagon Badge,485880,2018/05/13,485880,,485880,,,Yes,No,3,Pure Iron Crystal,3,Flax Fabric,10,Black Stone Powder,,,,,,,1,,,,,Workshop,,,
1730,53705,Trade Wagon Badge,580940,2018/05/13,580940,,580940,,,Yes,No,3,Pure Lead Crystal,3,Flax Fabric,10,Black Stone Powder,,,,,,,1,,,,,Workshop,,,
1731,53706,Merchant Wagon Badge,599900,2018/05/13,599900,,599900,,,Yes,No,3,Pure Zinc Crystal,3,Flax Fabric,10,Black Stone Powder,,,,,,,1,,,,,Workshop,,,
1732,53707,Noble Wagon Badge,559820,2018/05/13,559820,,559820,,,Yes,No,3,Pure Tin Crystal,3,Flax Fabric,10,Black Stone Powder,,,,,,,1,,,,,Workshop,,,
1733,53709,Forest Path Wagon Badge,27290000,2018/05/13,27290000,,27290000,,,Yes,No,5,Pure Noc Crystal,3,Flax Fabric,1000,Piece of Image,,,,,,,1,,,,,Workshop,,,
1734,53901,Wagon Horse,15000,2018/05/13,15000,,15000,,,Yes,No,,,,,,,,,,,,,,,,,,Vendor,,,
1735,53902,First-grade Wagon Horse,15000000,2018/05/13,15000000,,15000000,,,Yes,No,,,,,,,,,,,,,,,,,,Vendor,,,
1736,54001,Carrot,500,2018/05/13,500,,500,,,Yes,No,,,,,,,,,,,,,,,,,,Vendor,,,
1737,54004,High-Quality Carrot,1910,2018/05/13,1910,,1910,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1738,54005,Special Carrot,4266,2018/05/13,4266,,4266,,,Yes,No,,,,,,,,,,,,,,,,,,Gathering,,,
1739,54017,Good Feed,11500,2018/05/13,11500,,11500,,,Yes,No,6,Meat 1,2,Dried Fish,3,Mineral Water,4,Flour,,,,,2.5,,,,Cooking,Cooking,,,
1740,54018,Organic Feed,17998,2018/05/13,17998,,17998,,,Yes,No,2,Oatmeal,5,Meat 1,4,Bird Meat,2,Dried Fish,,,,,2.5,,,,Cooking,Cooking,,,
1741,54025,Breezy Crystal,100000,2018/05/13,100000,,100000,,,No,No,,,,,,,,,,,,,,,,,,Vendor,,,
1742,54027,Origin of Wind,200000,2018/05/13,200000,,200000,,,Yes,No,2,Breezy Crystal,2,Glue,2,Shining Powder,,,,,,,5,,,,,Workshop,,,
1743,55001,Ancient Gold Coin,30000,2018/07/07,30000,,30000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1744,55002,Ancient Silver Coin,10000,2018/07/07,10000,,10000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1745,55003,Ancient Bronze Coin,5000,2018/07/07,5000,,5000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1746,55004,Ancient Iron Coin,3000,2018/07/07,3000,,3000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1747,55005,Steel Imp Totem Fragment,350,2018/07/07,350,,350,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1748,55006,Mystic Tree Spirit Sprout,500,2018/07/07,500,,500,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1749,55007,Large Fan Flamingo Egg,650,2018/07/07,650,,650,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1750,55008,Scrap Iron,1000,2018/07/07,1000,,1000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1751,55009,Hardened Mud,750,2018/07/07,750,,750,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1752,55010,Medicinal Herb Oil,900,2018/07/07,900,,900,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1753,55011,Black Fragment,1000,2018/07/07,1000,,1000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1754,55012,Black Ore,2000,2018/07/07,2000,,2000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1755,55013,Bundle of Parchment,120,2018/07/07,120,,120,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1756,55014,Harpy Plume,1500,2018/07/07,1500,,1500,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1757,55015,Hard Scale,1800,2018/07/07,1800,,1800,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1758,55016,Relic Remnants,2000,2018/07/07,2000,,2000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1759,55017,Sturdy Timber Shard,2200,2018/07/07,2200,,2200,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1760,55018,Swamp Naga's Sturdy Scale,1000,2018/07/07,1000,,1000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1761,55019,Bunch of Junk,3000,2018/07/07,3000,,3000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1762,55020,Abandoned Tool Box,3000,2018/07/07,3000,,3000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1763,55021,Ominous Rock Fragment,3200,2018/07/07,3200,,3200,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1764,55022,Glutoni's Hide,3200,2018/07/07,3200,,3200,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1765,55023,Marni's Experiment Journal,3500,2018/07/07,3500,,3500,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1766,55024,Saunil Scrap Armor,3700,2018/07/07,3700,,3700,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1767,55025,Giant Tribe Statue Fragment,4000,2018/07/07,4000,,4000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1768,55026,Mansha Goblin Mask,4000,2018/07/07,4000,,4000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1769,55027,Strong Boar Horn,6000,2018/07/07,6000,,6000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1770,55028,Suspicious Pouch,5500,2018/07/07,5500,,5500,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1771,55029,Rhutum Totem,5000,2018/07/07,5000,,5000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1772,55030,Elite Rhutum Bone Mask,8000,2018/07/07,8000,,8000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1773,55031,Treant Root,10000,2018/07/07,10000,,10000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1774,55032,Forest Fruit,15000,2018/07/07,15000,,15000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1775,55033,Giant’s Beard,10000,2018/07/07,10000,,10000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1776,55034,Beautiful Deer Horn,25000,2018/07/07,25000,,25000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1777,55035,Witch's Magic Pouch,6500,2018/07/07,6500,,6500,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1778,55036,Goblin Accessory,1500,2018/07/07,1500,,1500,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1779,55037,Parasitic Bee Needle,1600,2018/07/07,1600,,1600,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1780,55038,Cron Castle Supplies Pack,6000,2018/07/07,6000,,6000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1781,55039,Serendia Shrine Statue Fragment,6300,2018/07/07,6300,,6300,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1782,55040,Calpheon Shrine Statue Fragment,6500,2018/07/07,6500,,6500,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1783,55041,Shadow Knight Badge,6800,2018/07/07,6800,,6800,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1784,55042,Pure Sulphur Stone,5000,2018/07/07,5000,,5000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1785,55043,Mane Fang Necklace,5000,2018/07/07,5000,,5000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1786,55044,Broken Golem's Core,5000,2018/07/07,5000,,5000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1787,55045,Cultist's Magic Sack,3000,2018/07/07,3000,,3000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1788,55046,Soldier's Keepsake,5000,2018/07/07,5000,,5000,,,No,No,,,,,,,,,,,,,,,,,,Drop,,Trade Item,
1789,55830,Ash Timber Crate,1410,2018/05/13,1410,,1410,,,No,No,10,Ash Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1790,55831,Maple Timber Crate,1470,2018/05/13,1470,,1470,,,No,No,10,Maple Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1791,55832,Pine Timber Crate,1650,2018/05/13,1650,,1650,,,No,No,10,Pine Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1792,55833,Birch Timber Crate,1530,2018/05/13,1530,,1530,,,No,No,10,Birch Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1793,55834,Fir Timber Crate,1590,2018/05/13,1590,,1590,,,No,No,10,Fir Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1794,55835,Cedar Timber Crate,1710,2018/05/13,1710,,1710,,,No,No,10,Cedar Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1795,55836,White Cedar Timber Crate,1770,2018/05/13,1770,,1770,,,No,No,10,White Cedar Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1796,55837,Acacia Timber Crate,1830,2018/05/13,1830,,1830,,,No,No,10,Acacia Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1797,55838,Balenos Timber Crate,28710,2018/05/13,28710,,28710,,,No,No,5,Ash Plywood,5,Maple Plywood,1,Black Stone Powder,,,,,,,1,,,,,Workshop,,Trade Item,
1798,55839,Serendia Timber Crate,32550,2018/05/13,32550,,32550,,,No,No,5,Maple Plywood,5,Pine Plywood,1,Black Stone Powder,,,,,,,1,,,,,Workshop,,Trade Item,
1799,55840,Calpheon Timber Crate,50790,2018/05/13,50790,,50790,,,No,No,5,Birch Plywood,5,Fir Plywood,5,Cedar Plywood,1,Black Stone Powder,,,,,1,,,,,Workshop,,Trade Item,
1800,55841,Mediah Timber Crate,40230,2018/05/13,40230,,40230,,,No,No,5,White Cedar Plywood,5,Acacia Plywood,1,Black Stone Powder,,,,,,,1,,,,,Workshop,,Trade Item,
1801,55842,Copper Ore Crate,1410,2018/05/13,1410,,1410,,,No,No,10,Copper Ore,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1802,55843,Iron Ore Crate,1530,2018/05/13,1530,,1530,,,No,No,10,Iron Ore,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1803,55844,Lead Ore Crate,1590,2018/05/13,1590,,1590,,,No,No,10,Lead Ore,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1804,55845,Tin Ore Crate,1530,2018/05/13,1530,,1530,,,No,No,10,Tin Ore,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1805,55846,Zinc Ore Crate,1650,2018/05/13,1650,,1650,,,No,No,10,Zinc Ore,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1806,55847,Brass Ingot Crate,31590,2018/05/13,31590,,31590,,,No,No,10,Brass Ingot,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1807,55848,Bronze Ingot Crate,29670,2018/05/13,29670,,29670,,,No,No,10,Bronze Ingot,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1808,55849,Steel Ingot Crate,21030,2018/05/13,21030,,21030,,,No,No,10,Steel,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1809,55850,Jewelry Crate,189030,2018/05/13,189030,,189030,,,No,No,5,Silver Ingot,5,Gold Ingot,5,Platinum Ingot,1,Black Stone Powder,,,,,1,,,,,Workshop,,Trade Item,
1810,55857,Black Crystal Amulet of Authority,7680,2018/05/13,7680,,7680,,,No,No,3,Black Crystal,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1811,55858,Green Crystal Amulet of Wealth,7500,2018/05/13,7500,,7500,,,No,No,3,Green Crystal,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1812,55859,Mud Crystal Amulet of Curses,7770,2018/05/13,7770,,7770,,,No,No,3,Mud Crystal,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1813,55860,Red Crystal Amulet of Lovers,7410,2018/05/13,7410,,7410,,,No,No,3,Red Crystal,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1814,55861,Translucent Crystal Amulet of Happiness,7230,2018/05/13,7230,,7230,,,No,No,3,Translucent Crystal,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1815,55863,Opal Jewelry Box,7050,2018/05/13,7050,,7050,,,No,No,3,Polished Opal,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1816,55864,Coal Bag,3450,2018/05/13,3450,,3450,,,No,No,5,Processed Coal,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1817,55865,Box of Vanadium,1890,2018/05/13,1890,,1890,,,No,No,10,Vanadium Ore,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1818,55866,Box of Titanium,2370,2018/05/13,2370,,2370,,,No,No,10,Titanium Ore,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1819,55867,Box of Mythril,6450,2018/05/13,6450,,6450,,,No,No,10,Mythril,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1820,55868,Vanadium Ingot Crate,43110,2018/05/13,43110,,43110,,,No,No,10,Vanadium Ingot,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1821,55869,Titanium Ingot Crate,45950,2018/05/13,45950,,45950,,,No,No,10,Titanium Ingot,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1822,55870,Mythril Ingot Crate,189030,2018/05/13,189030,,189030,,,No,No,10,Mythril Ingot,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1823,55871,Palm Timber Box,1782,2018/05/13,1782,,1782,,,No,No,10,Palm Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1824,55872,Elder Tree Timber Box,1890,2018/05/13,1890,,1890,,,No,No,10,Elder Tree Timber,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1825,55901,Packaged Dried Mudskipper,1640,2018/07/07,1640,,1640,,,No,No,10,Dried Mudskipper,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1826,55902,Packaged Dried Tuna,32550,2018/07/07,32550,,32550,,,No,No,10,Dried Tuna,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1827,55903,Packaged Dried Beltfish,3580,2018/07/07,3580,,3580,,,No,No,10,Dried Beltfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1828,55904,Packaged Dried Flounder,3210,2018/07/07,3210,,3210,,,No,No,10,Dried Flounder,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1829,55905,Packaged Dried Salmon,2790,2018/07/07,2790,,2790,,,No,No,10,Dried Salmon,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1830,55906,Packaged Dried Amberjack,2920,2018/07/07,2920,,2920,,,No,No,10,Dried Amberjack,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1831,55907,Packaged Dried Porgy,31110,2018/07/07,31110,,31110,,,No,No,10,Dried Porgy,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1832,55908,Packaged Dried Swellfish,8360,2018/07/07,8360,,8360,,,No,No,10,Dried Swellfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1833,55909,Packaged Dried Saurel,1890,2018/07/07,1890,,1890,,,No,No,10,Dried Saurel,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1834,55910,Packaged Dried Rockfish,3175,2018/07/07,3175,,3175,,,No,No,10,Dried Rockfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1835,55911,Packaged Dried Squid,2250,2018/07/07,2250,,2250,,,No,No,10,Dried Squid,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1836,55912,Packaged Dried Octopus,8170,2018/07/07,8170,,8170,,,No,No,10,Dried Octopus,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1837,55913,Packaged Dried Crab,1710,2018/07/07,1710,,1710,,,No,No,10,Dried Crab,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1838,55914,Packaged Dried Jellyfish,2025,2018/07/07,2025,,2025,,,No,No,10,Dried Jellyfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1839,55915,Packaged Dried Shellfish,1985,2018/07/07,1985,,1985,,,No,No,10,Dried Shellfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1840,55916,Packaged Dried Carp,7975,2018/07/07,7975,,7975,,,No,No,10,Dried Carp,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1841,55917,Packaged Dried Crucian Carp,2660,2018/07/07,2660,,2660,,,No,No,10,Dried Crucian Carp,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1842,55918,Packaged Dried Trout,3400,2018/07/07,3400,,3400,,,No,No,10,Dried Trout,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1843,55919,Packaged Dried Catfish,3425,2018/07/07,3425,,3425,,,No,No,10,Dried Catfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1844,55920,Packaged Dried Freshwater Eel,8165,2018/07/07,8165,,8165,,,No,No,10,Dried Freshwater Eel,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1845,55921,Packaged Dried Snakehead,29670,2018/07/07,29670,,29670,,,No,No,10,Dried Snakehead,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1846,55922,Packaged Dried Cherry Salmon,7400,2018/07/07,7400,,7400,,,No,No,10,Dried Cherry Salmon,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1847,55923,Packaged Dried Cuvier,52710,2018/07/07,52710,,52710,,,No,No,10,Dried Cuvier,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1848,55924,Packaged Dried Sunfish,58470,2018/07/07,58470,,58470,,,No,No,10,Dried Sunfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1849,55925,Packaged Dried Sea Bass,30245,2018/07/07,30245,,30245,,,No,No,10,Dried Sea Bass,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1850,55926,Packaged Dried Angler,9125,2018/07/07,9125,,9125,,,No,No,10,Dried Angler,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1851,55927,Packaged Dried Swordfish,8550,2018/07/07,8550,,8550,,,No,No,10,Dried Swordfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1852,55928,Packaged Dried Mackerel,3115,2018/07/07,3115,,3115,,,No,No,10,Dried Mackerel,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1853,55929,Packaged Dried Flying Fish,3295,2018/07/07,3295,,3295,,,No,No,10,Dried Flying Fish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1854,55930,Packaged Dried Skipjack,3680,2018/07/07,3680,,3680,,,No,No,10,Dried Skipjack,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1855,55931,Packaged Dried Ray,3580,2018/07/07,3580,,3580,,,No,No,10,Dried Ray,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1856,55932,Packaged Dried Seahorse,2190,2018/07/07,2190,,2190,,,No,No,10,Dried Seahorse,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1857,55933,Packaged Dried Starfish,1700,2018/07/07,1700,,1700,,,No,No,10,Dried Starfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1858,55934,Packaged Dried Filefish,2140,2018/07/07,2140,,2140,,,No,No,10,Dried Filefish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1859,55935,Packaged Dried Scorpion Fish,1985,2018/07/07,1985,,1985,,,No,No,10,Dried Scorpion Fish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1860,55936,Packaged Dried Mullet,2140,2018/07/07,2140,,2140,,,No,No,10,Dried Mullet,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1861,55937,Packaged Dried Swiri,49830,2018/07/07,49830,,49830,,,No,No,10,Dried Swiri,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1862,55938,Packaged Dried Sturgeon,55590,2018/07/07,55590,,55590,,,No,No,10,Dried Sturgeon,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1863,55939,Packaged Dried Piranha,28230,2018/07/07,28230,,28230,,,No,No,10,Dried Piranha,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1864,55940,Packaged Dried Mandarin Fish,29095,2018/07/07,29095,,29095,,,No,No,10,Dried Mandarin Fish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1865,55941,Packaged Dried Lenok,8935,2018/07/07,8935,,8935,,,No,No,10,Dried Lenok,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1866,55942,Packaged Dried Arowana,8705,2018/07/07,8705,,8705,,,No,No,10,Dried Arowana,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1867,55943,Packaged Dried Sweetfish,3440,2018/07/07,3440,,3440,,,No,No,10,Dried Sweetfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1868,55944,Packaged Dried Terrapin,3365,2018/07/07,3365,,3365,,,No,No,10,Dried Terrapin,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1869,55945,Packaged Dried Bass,3055,2018/07/07,3055,,3055,,,No,No,10,Dried Bass,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1870,55946,Packaged Dried Crawfish,2310,2018/07/07,2310,,2310,,,No,No,10,Dried Crawfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1871,55947,Packaged Dried Dace,1830,2018/07/07,1830,,1830,,,No,No,10,Dried Dace,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1872,55948,Packaged Dried Bluegill,1950,2018/07/07,1950,,1950,,,No,No,10,Dried Bluegill,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1873,55949,Packaged Dried Perch,2180,2018/07/07,2180,,2180,,,No,No,10,Dried Perch,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1874,55950,Packaged Dried Notch Jaw,1950,2018/07/07,1950,,1950,,,No,No,10,Dried Notch Jaw,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1875,55951,Packaged Dried Mudfish,1985,2018/07/07,1985,,1985,,,No,No,10,Dried Mudfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1876,55952,Packaged Dried Goby Minnow,1900,2018/07/07,1900,,1900,,,No,No,10,Dried Goby Minnow,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1877,55953,Packaged Dried Bitterling,2020,2018/07/07,2020,,2020,,,No,No,10,Dried Bitterling,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1878,55954,Packaged Dried Bleeker,1960,2018/07/07,1960,,1960,,,No,No,10,Dried Bleeker,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1879,55955,Packaged Dried Yellowfin Sculpin,2190,2018/07/07,2190,,2190,,,No,No,10,Dried Yellow Fin Sculpin,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1880,55956,Packaged Dried Cero,8395,2018/07/07,8395,,8395,,,No,No,10,Dried Cero,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1881,55957,Packaged Dried Sea Eel,8480,2018/07/07,8480,,8480,,,No,No,10,Dried Sea Eel,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1882,55958,Packaged Dried Croaker,3750,2018/07/07,3750,,3750,,,No,No,10,Dried Croaker,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1883,55959,Packaged Dried Greenling,2275,2018/07/07,2275,,2275,,,No,No,10,Dried Greenling,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1884,55960,Packaged Dried Flatfish,2180,2018/07/07,2180,,2180,,,No,No,10,Dried Flatfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1885,55961,Packaged Dried Grunt,29670,2018/07/07,29670,,29670,,,No,No,10,Dried Grunt,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1886,55962,Packaged Dried Herring,8585,2018/07/07,8585,,8585,,,No,No,10,Dried Herring,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1887,55963,Packaged Dried Sardine,3520,2018/07/07,3520,,3520,,,No,No,10,Dried Sardine,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1888,55964,Packaged Dried Round Herring,1950,2018/07/07,1950,,1950,,,No,No,10,Dried Round Herring,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1889,55965,Packaged Dried Silver-Stripe Round Herring,2000,2018/07/07,2000,,2000,,,No,No,10,Dried Silver Stripe Round Herring,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1890,55966,Packaged Dried Whiting,1890,2018/07/07,1890,,1890,,,No,No,10,Dried Whiting,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
1891,55967,Packaged Dried Dolphinfish,2250,2018/07/07,2250,,2250,,,No,No,10,Dried Dolphinfish,1,Black Stone Powder,,,,,,,,,1,,,,,Workshop,,Trade Item,
